speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_27_speech_000080,23150,2018-07-16,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_27_speech_000081,23150,2018-07-16,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,3,1,0,3.35,0.5,positive
term_27_speech_000082,23150,2018-07-16,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,1,1.35,-0.5,negative
term_27_speech_000082,23150,2018-07-16,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000087,23152,2018-07-17,2018,7,Arzu Erdem,Milliyetçi Hareket Partisi,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000088,23152,2018-07-17,2018,7,Serkan Topal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000094,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000094,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000097,23152,2018-07-17,2018,7,Metin Gündoğdu,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,11,1,1,11.7,0.0,mixed
term_27_speech_000097,23152,2018-07-17,2018,7,Metin Gündoğdu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_27_speech_000097,23152,2018-07-17,2018,7,Metin Gündoğdu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000097,23152,2018-07-17,2018,7,Metin Gündoğdu,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000098,23152,2018-07-17,2018,7,Metin Gündoğdu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_27_speech_000103,23152,2018-07-17,2018,7,Ömer Fethi Gürer,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000107,23152,2018-07-17,2018,7,İlyas Şeker,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000107,23152,2018-07-17,2018,7,İlyas Şeker,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_27_speech_000113,23152,2018-07-17,2018,7,Yıldırım Kaya,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000115,23152,2018-07-17,2018,7,Turan Aydoğan,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,4,0,0,4.0,0.0,mixed
term_27_speech_000117,23152,2018-07-17,2018,7,Hacı Özkan,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000117,23152,2018-07-17,2018,7,Hacı Özkan,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000119,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_27_speech_000119,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000120,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_27_speech_000120,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_27_speech_000120,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,constitution,Anayasa,constitutional_conflict,10,0,2,10.7,-0.6667,negative
term_27_speech_000123,23152,2018-07-17,2018,7,Ayhan Bilgen,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000124,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,4,2,0,4.7,0.6667,positive
term_27_speech_000125,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,4,0,1,4.35,-0.5,negative
term_27_speech_000126,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,1,0,2.35,0.5,positive
term_27_speech_000127,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000130,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_27_speech_000130,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,security,Guvenlik,security_conflict,2,1,1,2.7,0.0,mixed
term_27_speech_000130,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000132,23152,2018-07-17,2018,7,Lütfü Türkkan,İYİ Parti,constitution,Anayasa,constitutional_conflict,5,0,0,5.0,0.0,mixed
term_27_speech_000138,23152,2018-07-17,2018,7,Erhan Usta,İYİ Parti,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_27_speech_000139,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_27_speech_000139,23152,2018-07-17,2018,7,Özgür Özel,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,1,2.35,-0.5,negative
term_27_speech_000140,23152,2018-07-17,2018,7,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_27_speech_000144,23152,2018-07-17,2018,7,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000147,23154,2018-07-23,2018,7,Mehmet Güzelmansur,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,6,0,18,12.3,-0.9474,negative
term_27_speech_000147,23154,2018-07-23,2018,7,Mehmet Güzelmansur,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_27_speech_000148,23154,2018-07-23,2018,7,Mehmet Güzelmansur,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000151,23154,2018-07-23,2018,7,İzzet Ulvi Yönter,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,0,2,1.7,-0.6667,negative
term_27_speech_000154,23154,2018-07-23,2018,7,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,1,3.35,-0.5,negative
term_27_speech_000156,23154,2018-07-23,2018,7,Fatma Kurtulan,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,4,3,1,5.4,0.4,positive
term_27_speech_000156,23154,2018-07-23,2018,7,Fatma Kurtulan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,1,1,1.7,0.0,mixed
term_27_speech_000157,23154,2018-07-23,2018,7,Engin Özkoç,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000157,23154,2018-07-23,2018,7,Engin Özkoç,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,1,1,0,1.35,0.5,positive
term_27_speech_000157,23154,2018-07-23,2018,7,Engin Özkoç,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,6,2,0,6.7,0.6667,positive
term_27_speech_000158,23154,2018-07-23,2018,7,Bülent Turan,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000159,23154,2018-07-23,2018,7,Bülent Turan,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000160,23154,2018-07-23,2018,7,Aytun Çıray,İYİ Parti,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_27_speech_000160,23154,2018-07-23,2018,7,Aytun Çıray,İYİ Parti,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_27_speech_000160,23154,2018-07-23,2018,7,Aytun Çıray,İYİ Parti,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_27_speech_000160,23154,2018-07-23,2018,7,Aytun Çıray,İYİ Parti,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000161,23154,2018-07-23,2018,7,Mahmut Toğrul,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000163,23154,2018-07-23,2018,7,Sezgin Tanrıkulu,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_27_speech_000163,23154,2018-07-23,2018,7,Sezgin Tanrıkulu,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_27_speech_000166,23154,2018-07-23,2018,7,Mahmut Atilla Kaya,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000167,23154,2018-07-23,2018,7,Fatma Kurtulan,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_27_speech_000167,23154,2018-07-23,2018,7,Fatma Kurtulan,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_27_speech_000167,23154,2018-07-23,2018,7,Fatma Kurtulan,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000178,23154,2018-07-23,2018,7,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,3,2,1,4.05,0.25,positive
term_27_speech_000181,23154,2018-07-23,2018,7,Ayşe Acar Başaran,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_27_speech_000182,23154,2018-07-23,2018,7,Ayşe Acar Başaran,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,3,0,4,4.4,-0.8,negative
term_27_speech_000182,23154,2018-07-23,2018,7,Ayşe Acar Başaran,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,1,0,2,1.7,-0.6667,negative
term_27_speech_000186,23154,2018-07-23,2018,7,Saruhan Oluç,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,4,3,2,5.75,0.1667,mixed
term_27_speech_000186,23154,2018-07-23,2018,7,Saruhan Oluç,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,2,2,0,2.7,0.6667,positive
term_27_speech_000186,23154,2018-07-23,2018,7,Saruhan Oluç,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000188,23154,2018-07-23,2018,7,Mehmet Doğan Kubat,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,3,0,0,3.0,0.0,mixed
term_27_speech_000191,23154,2018-07-23,2018,7,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000194,23154,2018-07-23,2018,7,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,0,2.0,0.0,mixed
term_27_speech_000195,23154,2018-07-23,2018,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,2,0,1,2.35,-0.5,negative
term_27_speech_000195,23154,2018-07-23,2018,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,8,6,1,10.45,0.625,positive
term_27_speech_000195,23154,2018-07-23,2018,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,30,10,12,37.7,-0.087,mixed
term_27_speech_000195,23154,2018-07-23,2018,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_27_speech_000195,23154,2018-07-23,2018,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,13,11,6,18.95,0.2778,positive
term_27_speech_000195,23154,2018-07-23,2018,7,Mustafa Kalaycı,Milliyetçi Hareket Partisi,tutelage,Vesayet,constitutional_conflict,1,1,2,2.05,-0.25,negative
term_27_speech_000196,23154,2018-07-23,2018,7,Yavuz Ağıralioğlu,Bağımsız,law_state,Hukuk Devleti,democratic_reform,9,0,0,9.0,0.0,mixed
term_27_speech_000196,23154,2018-07-23,2018,7,Yavuz Ağıralioğlu,Bağımsız,security,Guvenlik,security_conflict,19,5,2,21.45,0.375,positive
term_27_speech_000196,23154,2018-07-23,2018,7,Yavuz Ağıralioğlu,Bağımsız,constitution,Anayasa,constitutional_conflict,1,1,1,1.7,0.0,mixed
term_27_speech_000197,23154,2018-07-23,2018,7,Ayhan Bilgen,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,17,3,3,19.1,0.0,mixed
