speech_id,transcript_id,date,year,month,speaker,party,concept_slug,concept,concept_category,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,beme_score,beme_label
term_26_speech_000048,22475,2015-12-08,2015,12,Alpaslan Kavaklıoğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000058,22475,2015-12-08,2015,12,Veli Ağbaba,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000065,22475,2015-12-08,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000071,22477,2015-12-09,2015,12,Mahmut Toğrul,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,2,2,3.4,0.0,mixed
term_26_speech_000071,22477,2015-12-09,2015,12,Mahmut Toğrul,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,4,2,1,5.05,0.25,positive
term_26_speech_000071,22477,2015-12-09,2015,12,Mahmut Toğrul,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,2,2,0,2.7,0.6667,positive
term_26_speech_000073,22477,2015-12-09,2015,12,Halis Dalkılıç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000097,22477,2015-12-09,2015,12,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,3,3,4.1,0.0,mixed
term_26_speech_000097,22477,2015-12-09,2015,12,İdris Baluken,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_26_speech_000097,22477,2015-12-09,2015,12,İdris Baluken,Halkların Demokratik Partisi,sovereignty,Egemenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000097,22477,2015-12-09,2015,12,İdris Baluken,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,2,2.7,-0.6667,negative
term_26_speech_000098,22477,2015-12-09,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000107,22477,2015-12-09,2015,12,Engin Altay,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000141,22477,2015-12-09,2015,12,Barış Yarkadaş,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,2,2,2.4,0.0,mixed
term_26_speech_000141,22477,2015-12-09,2015,12,Barış Yarkadaş,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,4,2,4.1,0.2857,positive
term_26_speech_000150,22477,2015-12-09,2015,12,Mahmut Tanal,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_000151,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_26_speech_000156,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,2,1.7,-0.6667,negative
term_26_speech_000158,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,0,3.0,0.0,mixed
term_26_speech_000160,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_26_speech_000162,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000165,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_000171,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000172,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000173,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000188,22477,2015-12-09,2015,12,Mehmet Akif Yılmaz,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000190,22477,2015-12-09,2015,12,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000196,22477,2015-12-09,2015,12,Erkan Akçay,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,1,0,0,1.0,0.0,mixed
term_26_speech_000198,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_000198,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,13,5,4,16.15,0.1,mixed
term_26_speech_000198,22477,2015-12-09,2015,12,Bekir Bozdağ,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,5,2,0,5.7,0.6667,positive
term_26_speech_000211,22477,2015-12-09,2015,12,Filiz Kerestecioğlu,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,1,1.35,-0.5,negative
term_26_speech_000213,22477,2015-12-09,2015,12,Ahmet Gündoğdu,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000214,22477,2015-12-09,2015,12,Filiz Kerestecioğlu,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000214,22477,2015-12-09,2015,12,Filiz Kerestecioğlu,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,2,4,0,3.4,0.8,positive
term_26_speech_000215,22477,2015-12-09,2015,12,Ruhi Ersoy,Milliyetçi Hareket Partisi,democracy,Demokrasi,democratic_reform,1,0,1,1.35,-0.5,negative
term_26_speech_000215,22477,2015-12-09,2015,12,Ruhi Ersoy,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_000215,22477,2015-12-09,2015,12,Ruhi Ersoy,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,3,1,2,4.05,-0.25,negative
term_26_speech_000215,22477,2015-12-09,2015,12,Ruhi Ersoy,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000215,22477,2015-12-09,2015,12,Ruhi Ersoy,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1.35,0.5,positive
term_26_speech_000216,22477,2015-12-09,2015,12,Candan Yüceer,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000216,22477,2015-12-09,2015,12,Candan Yüceer,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,3,1,1,3.7,0.0,mixed
term_26_speech_000219,22477,2015-12-09,2015,12,Emrullah İşler,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_26_speech_000220,22479,2015-12-10,2015,12,Emin Haluk Ayhan,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,4,1,0,4.35,0.5,positive
term_26_speech_000222,22479,2015-12-10,2015,12,Nurhayat Altaca Kayışoğlu,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_000223,22479,2015-12-10,2015,12,Hüsnü Bozkurt,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000225,22479,2015-12-10,2015,12,Ömer Fethi Gürer,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000226,22479,2015-12-10,2015,12,Cemal Okan Yüksel,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,2,1.7,-0.6667,negative
term_26_speech_000235,22479,2015-12-10,2015,12,İdris Baluken,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000236,22479,2015-12-10,2015,12,Eren Erdem,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000240,22479,2015-12-10,2015,12,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000246,22479,2015-12-10,2015,12,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000247,22479,2015-12-10,2015,12,Engin Altay,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000248,22479,2015-12-10,2015,12,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000250,22479,2015-12-10,2015,12,Erkan Akçay,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000252,22479,2015-12-10,2015,12,Oktay Vural,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000264,22479,2015-12-10,2015,12,Fahrettin Oğuz Tor,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,11,5,2,13.45,0.375,positive
term_26_speech_000266,22479,2015-12-10,2015,12,Fahrettin Oğuz Tor,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000270,22479,2015-12-10,2015,12,Emine Yavuz Gözgeç,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000270,22479,2015-12-10,2015,12,Emine Yavuz Gözgeç,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,3,1,1,3.7,0.0,mixed
term_26_speech_000270,22479,2015-12-10,2015,12,Emine Yavuz Gözgeç,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,8,4,2,10.1,0.2857,positive
term_26_speech_000270,22479,2015-12-10,2015,12,Emine Yavuz Gözgeç,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,1,2.35,-0.5,negative
term_26_speech_000270,22479,2015-12-10,2015,12,Emine Yavuz Gözgeç,Adalet ve Kalkınma Partisi,constitution,Anayasa,constitutional_conflict,2,1,0,2.35,0.5,positive
term_26_speech_000273,22479,2015-12-10,2015,12,Hasan Basri Kurt,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000274,22479,2015-12-10,2015,12,Lütfiye İlksen Ceritoğlu Kurt,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_000274,22479,2015-12-10,2015,12,Lütfiye İlksen Ceritoğlu Kurt,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,4,3.4,-0.8,negative
term_26_speech_000277,22481,2015-12-15,2015,12,Ruhi Ersoy,Milliyetçi Hareket Partisi,law_state,Hukuk Devleti,democratic_reform,4,1,0,4.35,0.5,positive
term_26_speech_000277,22481,2015-12-15,2015,12,Ruhi Ersoy,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,2,0,2,2.7,-0.6667,negative
term_26_speech_000279,22481,2015-12-15,2015,12,Nursel Aydoğan,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,5,2,2,6.4,0.0,mixed
term_26_speech_000284,22481,2015-12-15,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_000286,22481,2015-12-15,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000298,22481,2015-12-15,2015,12,Orhan Sarıbal,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,3,0,0,3.0,0.0,mixed
term_26_speech_000298,22481,2015-12-15,2015,12,Orhan Sarıbal,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,1,2,0,1.7,0.6667,positive
term_26_speech_000298,22481,2015-12-15,2015,12,Orhan Sarıbal,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,3,2.05,-0.75,negative
term_26_speech_000301,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000306,22481,2015-12-15,2015,12,İdris Baluken,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,1,1,0,1.35,0.5,positive
term_26_speech_000308,22481,2015-12-15,2015,12,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_000308,22481,2015-12-15,2015,12,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000310,22481,2015-12-15,2015,12,Aytuğ Atıcı,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
term_26_speech_000334,22481,2015-12-15,2015,12,Kamil Okyay Sındır,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000336,22481,2015-12-15,2015,12,Tacettin Bayır,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,4,0,0,4.0,0.0,mixed
term_26_speech_000338,22481,2015-12-15,2015,12,Gülay Yedekci,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_26_speech_000340,22481,2015-12-15,2015,12,Zeynel Emre,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000341,22481,2015-12-15,2015,12,Necati Yılmaz,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000343,22481,2015-12-15,2015,12,Namık Havutça,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000343,22481,2015-12-15,2015,12,Namık Havutça,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,2,1,0,2.35,0.5,positive
term_26_speech_000344,22481,2015-12-15,2015,12,Erkan Akçay,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000344,22481,2015-12-15,2015,12,Erkan Akçay,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,5,2,0,5.7,0.6667,positive
term_26_speech_000347,22481,2015-12-15,2015,12,Özcan Purçu,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,2,0,0,2.0,0.0,mixed
term_26_speech_000349,22481,2015-12-15,2015,12,Tufan Köse,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,3,3.05,-0.75,negative
term_26_speech_000349,22481,2015-12-15,2015,12,Tufan Köse,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,4,0,6,6.1,-0.8571,negative
term_26_speech_000349,22481,2015-12-15,2015,12,Tufan Köse,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,0,3,3.05,-0.75,negative
term_26_speech_000350,22481,2015-12-15,2015,12,İsmail Ok,İYİ Parti,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_26_speech_000353,22481,2015-12-15,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,9,0,4,10.4,-0.8,negative
term_26_speech_000354,22481,2015-12-15,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000362,22481,2015-12-15,2015,12,Sezgin Tanrıkulu,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000368,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,1,1,1.7,0.0,mixed
term_26_speech_000382,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,2,2,0,2.7,0.6667,positive
term_26_speech_000383,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_000383,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1.35,0.5,positive
term_26_speech_000388,22481,2015-12-15,2015,12,İzzet Ulvi Yönter,Milliyetçi Hareket Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000388,22481,2015-12-15,2015,12,İzzet Ulvi Yönter,Milliyetçi Hareket Partisi,economy,Ekonomi,macro_economy,9,8,1,12.15,0.7,positive
term_26_speech_000388,22481,2015-12-15,2015,12,İzzet Ulvi Yönter,Milliyetçi Hareket Partisi,interest,Faiz,macro_economy,1,0,1,1.35,-0.5,negative
term_26_speech_000388,22481,2015-12-15,2015,12,İzzet Ulvi Yönter,Milliyetçi Hareket Partisi,security,Guvenlik,security_conflict,3,1,3,4.4,-0.4,negative
term_26_speech_000391,22481,2015-12-15,2015,12,Ziya Altunyaldız,Adalet ve Kalkınma Partisi,european_union,Avrupa Birligi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000391,22481,2015-12-15,2015,12,Ziya Altunyaldız,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_26_speech_000391,22481,2015-12-15,2015,12,Ziya Altunyaldız,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000393,22481,2015-12-15,2015,12,Ahmet Akın,Cumhuriyet Halk Partisi,economy,Ekonomi,macro_economy,7,2,6,9.8,-0.4444,negative
term_26_speech_000393,22481,2015-12-15,2015,12,Ahmet Akın,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,6,2,3,7.75,-0.1667,mixed
term_26_speech_000394,22481,2015-12-15,2015,12,Osman Aşkın Bak,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,4,2,0,4.7,0.6667,positive
term_26_speech_000394,22481,2015-12-15,2015,12,Osman Aşkın Bak,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_000395,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,1,2.35,-0.5,negative
term_26_speech_000395,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000395,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,2,0,2,2.7,-0.6667,negative
term_26_speech_000396,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,2,0,0,2.0,0.0,mixed
term_26_speech_000396,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,3,0,1,3.35,-0.5,negative
term_26_speech_000396,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,economy,Ekonomi,macro_economy,1,1,1,1.7,0.0,mixed
term_26_speech_000396,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,2,2,0,2.7,0.6667,positive
term_26_speech_000396,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,constitution,Anayasa,constitutional_conflict,7,0,0,7.0,0.0,mixed
term_26_speech_000404,22481,2015-12-15,2015,12,Erkan Akçay,Milliyetçi Hareket Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000405,22481,2015-12-15,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,1,0,1.35,0.5,positive
term_26_speech_000407,22481,2015-12-15,2015,12,Naci Bostancı,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,3,0,2,3.7,-0.6667,negative
term_26_speech_000415,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,law_state,Hukuk Devleti,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000415,22481,2015-12-15,2015,12,Meral Danış Beştaş,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,3,0,5,4.75,-0.8333,negative
term_26_speech_000420,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000421,22481,2015-12-15,2015,12,Orhan Miroğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,2,0,2.7,0.6667,positive
term_26_speech_000437,22481,2015-12-15,2015,12,Orhan Miroğlu,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,0,1,2.35,-0.5,negative
term_26_speech_000437,22481,2015-12-15,2015,12,Orhan Miroğlu,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,1,0,1,1.35,-0.5,negative
term_26_speech_000438,22481,2015-12-15,2015,12,Orhan Miroğlu,Adalet ve Kalkınma Partisi,economy,Ekonomi,macro_economy,2,0,0,2.0,0.0,mixed
term_26_speech_000444,22481,2015-12-15,2015,12,İdris Baluken,Halkların Demokratik Partisi,security,Guvenlik,security_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000445,22481,2015-12-15,2015,12,İdris Baluken,Halkların Demokratik Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000448,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_26_speech_000448,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,2,0,0,2.0,0.0,mixed
term_26_speech_000448,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,5,0,4,6.4,-0.8,negative
term_26_speech_000449,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,constitution,Anayasa,constitutional_conflict,1,0,0,1.0,0.0,mixed
term_26_speech_000455,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,4,3.4,-0.8,negative
term_26_speech_000455,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,7,0,5,8.75,-0.8333,negative
term_26_speech_000459,22481,2015-12-15,2015,12,Levent Gök,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,0,12,8.2,-0.9231,negative
term_26_speech_000487,22481,2015-12-15,2015,12,Haydar Ali Yıldız,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,1,0,0,1.0,0.0,mixed
term_26_speech_000487,22481,2015-12-15,2015,12,Haydar Ali Yıldız,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,9,0,6,11.1,-0.8571,negative
term_26_speech_000488,22481,2015-12-15,2015,12,Barış Yarkadaş,Cumhuriyet Halk Partisi,law_state,Hukuk Devleti,democratic_reform,2,0,2,2.7,-0.6667,negative
term_26_speech_000488,22481,2015-12-15,2015,12,Barış Yarkadaş,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
term_26_speech_000489,22481,2015-12-15,2015,12,Barış Yarkadaş,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,1,0,2,1.7,-0.6667,negative
